Product_ID,Product_Category,Brand_Tier,Unit_Price,Discount_Percentage,Advertising_Spend,Competitor_Price,Store_Coverage_Count,Customer_Rating,Inventory_Availability_Percentage,Monthly_Units_Sold
PID002424,Sports & Fitness,,108.65,,8072.5,76.59,170,4.2,72.5,389
PID002425,Apparel,Budget,30.52,29.9,3065.65,127.88,236,3.6,80.7,241
PID002426,Home & Kitchen,Budget,29.83,15.1,5033.12,119.87,432,3.6,80.6,478
PID002427,Furniture,Budget,,3.1,1181.86,277.36,229,3,75,5
PID002428,Home & Kitchen,Mid-range,80.79,30.6,2377.81,28.31,136,3.4,74.2,49
PID002429,Home & Kitchen,Mid-range,90.06,16.4,2073.03,46.09,313,3.7,60.3,41
PID002430,Toys & Games,Mid-range,28.25,8.3,1062.02,32.47,312,3.8,76.7,87
PID002431,Grocery,Mid-range,19.49,2.9,189.03,110.9,359,3.6,87.4,153
PID002432,Home & Kitchen,Mid-range,21.48,22.9,4943.23,177.53,246,3.7,82.1,520
PID002433,Electronics,budget,146.65,8.2,4225.97,235.84,564,4.1,85.6,649
PID002434,Electronics,Mid-range,408.82,3.5,6884.58,178.43,140,,91.2,239
PID002435,Electronics,Premium,368.9,1.5,2993.17,41.12,194,4.2,76.5,5
PID002436,Electronics,Premium,288.89,6.6,6409.4,144.71,216,4.2,91,415
PID002437,,Budget,13.1,7,2136.72,30.56,578,3.5,100,384
PID002438,Sports & Fitness,Mid-range,82.95,5,3025.53,154.79,197,4.4,85.2,308
PID002439,Apparel,,37.56,44,4629.5,60.63,485,3.1,57.3,273
PID002440,Home & Kitchen,,75.94,28.9,6445.64,20.31,130,3.8,71.4,284
PID002441,Home & Kitchen,Premium,38.37,10.7,7333.12,132.45,158,3.9,94.1,494
PID002442,Toys & Games,Premium,47.18,4.6,6151.55,87.56,140,4.7,77.6,316
PID002443,,Premium,53.13,6.3,7888.84,118.91,81,4.4,82.5,437
PID002444,Grocery,Budget,13.58,38.2,3631.11,44.9,265,3.9,81.2,371
PID002445,Sports & Fitness,Mid-range,49.46,11.7,2315.82,127.71,378,4.5,80.7,452
PID002446,Apparel,Budget,40.48,31.5,2024.62,100.9,565,3.2,88.5,436
PID002447,Sports & Fitness,Premium,125.36,4.6,5518.37,153.76,195,4.4,90.2,318
PID002448,Apparel,Mid-range,51.12,1.3,4810.74,24.99,225,4,100,260
PID002449,Home & Kitchen,Mid-range,94.22,15.8,3748.07,128.77,274,4.2,89.6,432
PID002450,Sports & Fitness,Mid-range,21.51,12.2,3427.56,76.18,378,3.9,80.3,385
PID002451,Toys & Games,Budget,27.34,44.9,4097.8,44.42,566,4.7,79.1,701
PID002452,Electronics,Mid-range,207.27,36.6,3641.91,117.41,333,4.2,80.5,551
PID002453,Beauty & Personal Care,Budget,17.42,31.4,3591.83,22.67,265,3,,256
PID002454,Sports & Fitness,Premium,48.58,14.9,9374.91,99.37,208,4.4,74.7,546
PID002455,Sports & Fitness,Premium,86.92,15.9,6317.54,55.82,73,3.9,94.6,254
PID002456,Sports & Fitness,Budget,48.08,23.8,318.87,41.2,303,,82.4,197
PID002457,Electronics,Premium,459.12,11.1,,354.31,150,4.3,72.5,463
PID002458,Grocery,Premium,42.48,6.4,7193.45,83.03,198,3.7,71.2,229
PID002459,Beauty & Personal Care,Premium,40.06,6.9,6903.78,62.73,121,,99.6,516
PID002460,Beauty & Personal Care,Budget,18.62,29.4,6097.21,107.52,592,3.1,63.8,500
PID002461,Electronics,Premium,551.85,9,5745.65,181.58,149,3.8,89.3,88
PID002462,Electronics,Premium,474.38,6.6,8292.35,256.63,173,4.2,88.1,381
PID002463,Apparel,Budget,36.4,17,3863.99,145.88,342,4.1,97.7,570
PID002464,Home & Kitchen,Mid-range,133.28,44.8,3155.8,92.12,212,4.5,93.9,557
PID002465,Sports & Fitness,Budget,21.61,11.6,3707.14,100.89,462,3.9,90.7,488
PID002466,Furniture,Premium,564.82,6.5,3826.53,114.22,140,4.6,90.7,89
PID002467,Grocery,Budget,6.3,25.4,2558.96,88.19,245,3.5,77.3,136
PID002468,Beauty & Personal Care,Premium,41.95,2.4,7004.73,84.46,131,3.8,67.5,218
PID002469,Furniture,Budget,211.78,27.8,4299.61,56.35,368,3.2,100,299
PID002470,Grocery,Mid-range,10.93,1.9,2883.98,55.93,332,3.9,89.7,204
PID002471,Apparel,Premium,107.31,1.5,3293.22,73.43,74,4.4,73.2,89
PID002472,Grocery,Budget,20.5,24.6,2741.15,57.97,530,4.2,93.1,595
PID002473,Apparel,Mid-range,46.07,22.3,4464.68,82.42,326,4.1,74.2,432
PID002474,Electronics,Mid-range,426.58,6.4,4905.99,121.96,270,3.5,89.6,73
PID002475,Beauty & Personal Care,Mid-range,27.99,9.5,8423.5,73.77,146,4.3,93.2,600
PID002476,Sports & Fitness,Budget,35.38,25.7,2688.91,,479,3.7,93.2,385
PID002477,Electronics,Mid-range,321.45,18.7,7257.19,63.9,169,3.2,67,5
PID002478,Furniture,Budget,265.07,6.9,150,414.67,333,3.3,77.3,230
PID002479,Home & Kitchen,Budget,52.4,13,873.53,98.52,328,2.8,88.4,5
PID002480,Grocery,Budget,4.86,14.4,5718.81,111.01,241,3.9,80.3,397
PID002481,Home & Kitchen,Budget,22.32,31.5,1110.37,194.04,398,3.9,83.6,481
PID002482,Toys & Games,Mid-range,28.17,35.9,6287.66,48.45,147,3.7,94.3,420
PID002483,Home & Kitchen,Mid-range,69.44,17.4,4705.9,183.09,358,3.4,90.8,417
PID002484,Electronics,Premium,344.54,10.3,3487.57,183.01,126,4.8,78.2,188
PID002485,sports & fitness,Budget,28.01,19.1,1743.82,19.19,551,3.5,94.1,357
PID002486,Toys & Games,Budget,7.53,2.7,2607.27,57.76,,3.6,77.9,254
PID002487,Toys & Games,Budget,23.68,13.5,4290.4,39.86,266,3.6,88.6,244
PID002488,Electronics,Mid-range,293.96,26,6389.95,202.55,339,3.3,86.8,376
PID002489,Apparel,Budget,36.31,9.7,4707.96,51.17,489,3.8,70.5,277
PID002490,Electronics,Mid-range,,8.6,5508.27,201.32,287,4.5,75.5,460
PID002491,Grocery,Budget,13.67,10.6,4169.52,53.3,468,3.9,85.1,471
PID002492,Apparel,Budget,30.67,8.5,150,77.01,352,3.8,73.1,54
PID002493,Home & Kitchen,Mid-range,69.13,22.6,2601.05,106.58,180,2.7,80.1,30
PID002494,Furniture,Mid-range,339.61,27.1,6124.2,189.39,265,4.5,76.9,384
PID002495,Grocery,Mid-range,16.58,36.1,5877.48,56.89,151,3.6,73.8,362
PID002496,Electronics,Budget,191.56,34.4,6560.28,318.86,589,3.3,91.5,937
PID002497,Home & Kitchen,Budget,55.91,23.8,1958.25,96.82,520,4.1,79.4,463
PID002498,Electronics,Mid-range,226.17,13.7,4720.42,387.73,364,3.5,73.8,508
PID002499,Home & Kitchen,Budget,26.67,5.5,6913.16,65.19,318,3,91.9,389
PID002500,Apparel,Budget,30.74,18.8,3472.06,18.06,275,4,87.8,355
PID002501,Electronics,Mid-range,281.99,18.9,4016.76,223.69,242,3.4,72,238
PID002502,Beauty & Personal Care,Budget,15.16,35.9,5949.89,23.36,381,3.4,86.4,566
PID002503,Sports & Fitness,Budget,27.28,20,326.6,19.19,561,3.4,81.7,193
PID002504,Grocery,Budget,10.77,25.3,3900.98,,352,3.1,78.5,240
PID002505,Toys & Games,Mid-range,28.24,15.4,3602.42,121.04,299,4.2,85.4,361
PID002506,Furniture,Premium,451.17,18.1,4406.88,402.64,187,4.4,85,549
PID002507,Sports & Fitness,Mid-range,57.37,20.9,3723.4,109.45,154,3.2,81.5,157
PID002508,Grocery,Budget,16.85,8.5,2528.68,135.67,331,3,77.6,115
PID002509,Apparel,Mid-range,39.9,11.5,6490.82,27.1,126,3.8,95.7,347
PID002510,Grocery,Budget,12.16,14.7,3771.32,70.22,567,3.9,93.8,598
PID002511,Home & Kitchen,Mid-range,104.13,,3665.71,20.31,315,3.9,76.4,267
PID002512,Toys & Games,Budget,29.21,12.5,3123.06,47.73,251,3.7,76,157
PID002513,Furniture,Premium,452.23,7,4050.3,49,205,3.8,83.5,5
PID002514,Apparel,Premium,42.64,9.9,9312.14,74.66,159,3.9,93.3,470
PID002515,Electronics,Budget,299.18,15.1,5376.16,181.9,519,3.5,70.6,368
PID002516,Grocery,Mid-range,19.68,12.7,2873.74,105.98,225,3.5,100,292
PID002517,Apparel,Premium,105.17,1.8,4925.59,129.25,181,3.5,94.5,156
PID002518,Toys & Games,Mid-range,11.32,18.2,2586.64,119.36,164,3.6,99.7,255
PID002519,Beauty & Personal Care,Premium,40.44,1.6,6661.33,77.24,171,3.8,89.5,479
PID002520,Sports & Fitness,Premium,116.34,6.7,8554.36,172.76,87,3.8,84.9,335
PID002521,Grocery,Budget,9.53,14.1,4829.17,153.03,422,3.6,67.5,328
PID002522,Electronics,Premium,218.25,3.7,1049.02,249.37,150,4.1,79.5,171
PID002523,Home & Kitchen,Budget,55.85,5.1,6085.85,47.17,455,3.3,86.5,310
PID002524,Apparel,Mid-range,54.09,10.7,2659.23,27.89,297,4.3,87.5,324
PID002525,Apparel,Mid-range,59.23,25.9,7053.14,107.99,126,3.4,86.2,378
PID002526,Sports & Fitness,Mid-range,53.51,17.5,3901.58,181.31,126,3,86.5,159
PID002527,Electronics,Mid-range,410.3,23,4043.14,324.9,263,4.2,90.7,527
PID002528,Furniture,Mid-range,351.57,23.1,4570.5,152,321,3.6,85.7,270
PID002529,Toys & Games,Mid-range,36.7,5.2,1239.15,59.67,254,4.4,83.9,176
PID002530,Furniture,Budget,142.83,9.6,2695.73,252.32,244,3.3,78.9,188
PID002531,Electronics,Mid-range,116.39,32.2,5524.7,41.12,131,4.5,85.7,483
PID002532,Grocery,Budget,19.6,10.5,2090.79,17.11,234,3,97.5,55
PID002533,Grocery,Mid-range,16.9,10.8,1522.89,15.02,337,3.9,75.1,189
PID002534,Apparel,Premium,95.9,10.4,3018.96,103.22,196,4.6,66.9,166
PID002535,Toys & Games,Mid-range,27.12,23.7,4034.15,140.44,310,4,96,518
PID002536,Apparel,Premium,65.89,2.6,6933.68,99.95,133,3.7,83,198
PID002537,Furniture,Budget,207.99,14.3,2775.93,221.79,343,4.2,73.3,354
PID002538,Electronics,Premium,,9.9,7285.25,131.35,190,4.5,89,261
PID002539,Apparel,Premium,90.19,9.2,7569.94,129.73,185,4.9,77.2,533
PID002540,Electronics,Mid-range,209.98,23,3169.04,211.4,356,3.9,68.2,391
PID002541,,Budget,14.67,0.9,2551.34,74.72,251,3.9,85.6,162
PID002542,Electronics,Mid-range,281.08,10.6,4869.67,369.58,265,3.8,92.9,504
PID002543,Toys & Games,Mid-range,15.19,8.1,5229.86,84.58,,3.8,93.7,255
PID002544,Apparel,Mid-range,20.02,15.9,6461.85,114.18,248,4.7,81,559
PID002545,Home & Kitchen,Premium,49.51,3.6,5505.83,190.04,135,5,92,597
PID002546,Furniture,Budget,272.34,14,1099.56,49,448,3.3,99,90
PID002547,Electronics,Premium,,9.9,4383.48,41.12,201,4,86.6,18
PID002548,Apparel,Mid-range,74.76,32.6,4688.45,37.58,305,2.8,89.9,216
PID002549,Apparel,Mid-range,62.33,23.9,4114.87,118.52,215,,62.7,157
PID002550,Furniture,Mid-range,253.75,14.5,2884.13,337.76,328,3.9,100,530
PID002551,Home & Kitchen,Premium,156.35,5.1,8633.33,76.11,149,4.8,60.3,366
PID002552,Furniture,Premium,445.07,9.1,3641.71,49,146,4.2,88.7,5
PID002553,GROCERY,Budget,6.13,23.9,3989.1,48.42,558,4.2,93.8,671
PID002554,Beauty & Personal Care,Budget,6.81,24.5,3405.5,46.36,275,2.6,84.3,193
PID002555,Furniture,Premium,312.33,5.8,3187.45,122.29,121,4.5,84.9,38
PID002556,Apparel,Mid-range,33.69,6.5,3237.87,29.34,374,3.3,68.8,5
PID002557,Furniture,Premium,578.58,18,4486.73,176.11,82,3.8,78.1,5
PID002558,Apparel,Budget,26.41,6.1,,18.17,543,3.6,88.6,311
PID002559,Home & Kitchen,Premium,100.51,,8035.51,20.31,174,3.8,67.7,194
PID002560,Toys & Games,Premium,60.15,5.9,3435.13,114.53,153,4.9,82.6,261
PID002561,Sports & Fitness,Mid-range,57.39,11.8,5935.05,119.86,151,3.4,92.6,344
PID002562,Furniture,Mid-range,280.07,11.4,3959.85,238.66,215,4.3,85.5,329
PID002563,Sports & Fitness,Premium,67.71,15.3,8619.88,88.13,201,4.7,75.2,560
PID002564,Home & Kitchen,Premium,36.48,3.9,1622.9,74.26,169,5,81.3,271
PID002565,Electronics,Mid-range,267.98,8.3,3365.89,92.36,133,3.5,81,5
PID002566,Apparel,Mid-range,60.07,28.6,5591.09,71.47,358,3.7,89.2,528
PID002567,Grocery,Budget,7.21,37.3,3725.24,53.51,468,3.9,80.7,427
PID002568,Toys & Games,Budgett,20.91,13.5,4455.66,54.5,323,3.2,92.1,182
PID002569,Toys & Games,Budget,20.53,9.6,2740.22,120.32,493,3.2,68.5,183
PID002570,Grocery,Budget,20.63,40.5,1423.88,73.34,242,4,88,301
PID002571,Beauty & Personal Care,Mid-range,35.97,3,5119.41,62.5,253,3.4,78.3,196
PID002572,Grocery,Premium,24.24,1.9,4773.5,89.06,62,5,100,509
PID002573,Electronics,Budget,207.25,10.8,3356.29,397.28,357,2.8,74.5,304
PID002574,electronics,Mid-range,211.07,17.4,4554.92,158.71,258,3.8,88,364
PID002575,Electronics,Budget,127.36,36.4,1456.51,130.65,,3.5,94,372
PID002576,Home & Kitchen,Premium,106.4,3.7,6230.06,123,97,4.5,,414
PID002577,Beauty & Personal Care,Mid-range,43.06,15.9,4419.33,57.25,178,4.3,95,416
PID002578,Grocery,Budget,13.79,35.3,3333.88,66.89,563,3,75,408
PID002579,Apparrel,Mid-range,51.76,9.3,,38.12,249,4.5,95.4,334
PID002580,Grocery,Mid-range,9.66,9.2,2970.24,25.78,252,4.1,92.2,260
PID002581,Home & Kitchen,Budget,50.45,16.7,1163.65,50.62,296,3,94.7,71
PID002582,Apparel,Budget,11.59,29.5,4443.39,66.79,590,2.9,95.5,503
PID002583,Grocery,Budget,4.29,9.4,2442,94.31,337,3.3,71.4,15
PID002584,Electronics,Mid-range,191,13.2,7466.98,41.12,285,4,69.8,346
PID002585,Grocery,Mid-range,24.6,21.6,2021.75,35.22,380,4.8,87.8,501
PID002586,Home & Kitchen,Mid-range,,38.7,3235.38,58.65,219,4.4,100,543
PID002587,Grocery,Mid-range,5.52,14,4910.2,61.58,157,4.1,81.4,213
PID002588,Electronics,Mid-range,231.97,12.8,4944.64,41.12,147,,95.1,307
PID002589,Home & Kitchen,Mid-range,63.43,27.5,3850.3,,187,3.2,70.6,76
PID002590,Toys & Games,Budget,31.47,10.7,150,19.86,,3.2,85.5,102
PID002591,Grocery,Budget,13.77,14.2,3572.49,52.71,491,3.8,84.6,414
PID002592,Sports & Fitness,Mid-range,37.28,26,5897.02,76.3,134,3.6,71.9,287
PID002593,Furniture,Mid-range,231.85,7.5,6167.12,49,229,3.5,66.2,68
PID002594,Sports & Fitness,Budget,24.41,58.6,,73.82,411,4.6,78.9,675
PID002595,Furniture,Mid-range,379.99,7.8,1860.09,49,131,4.6,82.7,5
PID002596,Toys & Games,Premium,40.69,3.6,4142.63,38.25,84,3.4,100,128
PID002597,Grocery,Budget,4.62,15.5,4924.51,30.21,405,3.8,100,454
PID002598,Home & Kitchen,Mid-range,76.38,12.9,3900.01,74.33,366,3.8,79.2,265
PID002599,Toys & Games,Budget,23.25,33.6,150,16.6,474,3.6,70.1,96
PID002600,Sports & Fitness,Budget,52.68,19.8,4295.66,63.67,230,3.1,83.1,166
PID002601,Beauty & Personal Care,Budget,21.82,22.6,3411.83,71.76,389,3,79.4,327
PID002602,Toys & Games,Mid-range,25.58,9.9,4735.61,54.82,143,4,63.6,150
PID002603,Furniture,Premium,373.46,7.7,4080.94,168.93,74,4.2,80.2,16
PID002604,Grocery,Mid-range,18.22,14,6798.22,32.26,287,3.6,89.8,375
PID002605,Electronics,Premium,382.92,9.3,1027.93,238.56,119,4.5,86.9,151
PID002606,Grocery,Mid-range,20.16,5.7,4266.62,,266,4.2,71.5,244
PID002607,Grocery,Budget,13.54,20.6,939.87,66.36,538,3.5,98.6,373
PID002608,Apparel,Budget,25.38,15.4,1545.41,49.81,443,3.5,60,195
PID002609,Beauty & Personal Care,Mid-range,19.92,8.3,5241.54,63.58,259,3.6,82.8,330
PID002610,Grocery,Mid-range,12,24.3,6299.09,92.05,222,4.4,99.7,605
PID002611,Sports & Fitness,Mid-range,76.74,14.5,3435.66,71.24,327,4.2,85,443
PID002612,Furniture,Mid-range,232.17,2.5,4341.43,49,277,4.1,89.9,151
PID002613,Toys & Games,Budget,34.99,11.7,2373.61,91.46,338,3.6,90.1,169
PID002614,Home & Kitchen,Mid-range,59,16.7,4518.73,73,219,3.1,,172
PID002615,Apparel,Premium,26.99,7,4226.99,42.65,138,3.8,87.9,155
PID002616,Beauty & Personal Care,Budget,23.08,23.6,3875.89,62.01,276,3.4,96.4,399
PID002617,Home & Kitchen,Mid-range,80.47,27.5,6205.81,69.93,373,3.7,100,614
PID002618,Sports & Fitness,Premium,86.17,11.1,4775.85,124.58,162,4.3,100,417
PID002619,Home & Kitchen,Mid-range,34.61,16.2,4651.54,66.51,161,3.5,87.4,215
PID002620,Furniture,Premium,437.96,6.1,4255.51,408.48,211,4.4,86.1,385
PID002621,Beauty & Personal Care,Premium,61.79,7.2,3933.7,84.15,219,4.5,100,481
PID002622,Electronics,Premium,414.01,13.4,5855.59,107.75,167,3.6,86.9,43
PID002623,Apparel,Premium,69.47,14.9,5771.74,27.09,121,3.6,89.1,233
PID002624,Grocery,Budget,23.44,47.3,4004.62,22.16,473,3.3,66.4,426
PID002625,Sports & Fitness,Budget,16.88,30.4,2995.68,182.42,264,3,82.7,332
PID002626,,Budget,22.81,21.7,2135.35,125.5,253,2.8,90.9,176
PID002627,Furniture,Premium,575.59,12.5,1902.18,49,147,4.6,79.9,5
PID002628,Grocery,Budget,11.53,6.3,2084.72,74.33,363,3.3,82,161
PID002629,Apparel,Mid-range,55.11,20.1,2681.76,47.05,,4.3,61.1,119
PID002630,Apparel,Budget,37.54,24.2,5150.05,67.92,299,3.4,98.1,409
PID002631,Sports & Fitness,Mid-range,47.68,,2725.3,19.19,265,3.3,89.8,58
PID000088,Grocery,Budget,9.96,47.3,150,64.73,234,3.4,77.7,198
PID002633,Apparel,Premium,46.83,,11163.34,30.85,78,4.3,,582
PID002634,Electronics,Premium,495.16,5.2,5035.28,41.12,175,4.5,83.3,40
PID002635,Home & Kitchen,Mid-range,65.09,30.8,4969.34,65.08,287,3.7,70.4,345
PID002636,Electronics,Budget,206.78,40,6131.11,41.12,565,3.1,79,473
PID002637,Sports & Fitness,Budget,34.4,30.1,2787.85,78.6,339,3.6,76.3,437
PID002638,Beauty & Personal Care,Budget,14.2,4.4,3743.73,98.58,527,3.6,93.5,474
PID002639,Apparel,Mid-range,27.65,7,150,54.73,164,3.9,66.2,5
PID002640,Beauty & Personal Care,Mid-range,23.37,13.5,4818.36,99.64,180,4.6,83.8,496
PID002641,Apparel,Budget,45.18,8,2745.1,18.06,515,3.9,88.1,347
PID002642,Electronics,Mid-range,90.61,12.9,3415.72,149.92,229,3.9,89.5,318
PID002643,Electronics,Budget,361.5,28.2,2424.47,359.97,229,3.6,83.2,386
PID002644,Apparel,Budget,16.84,,,150.26,382,3.4,91.1,618
PID002645,Apparel,Mid-range,59,15.3,1542.35,164.88,126,3,66.7,5
PID002646,Sports & Fitness,Mid-range,66.32,27.5,2893.57,19.19,337,3.9,72.6,194
PID002647,Electronics,Mid-range,389.64,20.7,4426.44,84.55,337,3.5,125.8,219
PID002648,Beauty & Personal Care,Premium,44.64,14.3,4069.46,58.72,112,3.9,92.7,326
PID002649,Sports & Fitness,Mid-range,52.87,24.1,1944.04,56.86,201,3.9,67.2,115
PID002650,Apparel,Mid-range,22.81,7.8,5489.17,101.11,291,4.2,70.9,401
PID002651,Electronics,Budget,183.64,6.6,2993.83,147.19,331,3.7,83.1,291
PID002652,Electronics,Premium,307.19,20.8,5085.78,143.3,112,4,63.7,117
PID002653,Grocery,Budget,8.97,21.3,4706.92,96.93,592,3.9,63.7,453
PID002654,Furniture,Budget,197.67,16.7,5660.47,,320,3.2,89.5,254
PID002655,,Premium,90.87,6.1,3897.35,94.69,163,4.2,98.3,316
PID002656,Furniture,Budget,207.44,11.3,5788.54,167.81,318,3.7,87.5,445
PID002657,Grocery,Premium,27.84,7,6903.3,15.02,194,3.2,95.2,190
PID002658,Furniture,Premium,695.33,11.7,5569.27,97.45,160,4,86.8,5
PID002659,Furniture,Budget,184.66,17.6,1168.48,159.1,574,3.3,81.1,294
PID002660,Beauty & Personal Care,Budget,24.22,8.3,1395.89,69.26,580,3.3,78.2,240
PID002661,Toys & Games,Mid-range,41.61,,1215.79,22.18,,3.8,78.1,5
PID002662,Grocery,Budget,10.47,21.4,3465.35,101.86,274,3.7,95,348
PID002663,Toys & Games,Mid-range,17.12,6.6,4312.13,16.6,156,3.6,91.9,118
PID002664,Grocery,Budget,10.45,41.7,5081.23,101.98,595,3.6,84.9,716
PID002665,Toys & Games,Budget,23.47,43.1,3026.84,55.44,462,3.2,77.2,375
PID002666,Beauty & Personal Care,Mid-range,26.66,22.2,928.36,75.07,366,4.1,83,370
PID002667,Furniture,Budget,156.28,13.2,1518.23,373.96,449,3.7,83.8,551
PID002668,Beauty & Personal Care,Premium,42.68,2.4,10166.68,78.33,176,4.8,99.1,833
PID002669,Sports & Fitness,Mid-range,57.75,2.3,2872.78,152.73,366,3.9,82.4,347
PID002670,Sports & Fitness,Mid-range,60.35,19.3,2486.62,140.41,201,3.8,86.7,296
PID002671,Furniture,Mid-range,156.92,13.3,5669.02,111.5,367,3.7,92.7,480
PID002672,Apparel,Budget,27.5,15.5,4144.44,18.06,314,2.7,86.2,137
PID002673,Apparel,Budget,36.06,32,1697.32,165.92,325,2.8,85.3,282
PID002674,Home & Kitchen,Budget,22.03,17,4627.69,121.32,485,3.6,74.1,492
PID002675,Electronics,Mid-range,306.32,17.6,3309.78,41.12,133,3.7,97.9,101
PID002676,Electronics,Premium,300.24,2.1,1753.03,85.03,128,3.8,86,5
PID002677,Apparel,Mid-range,53.2,0.8,4668.03,67.06,241,3.8,82,195
PID002678,Beauty & Personal Care,Budget,17.4,7.4,1714.34,104.7,479,2.9,91.7,260
PID002679,Beauty & Personal Care,Premium,20.3,12.4,5293.45,82.11,132,3.8,100,462
PID002680,HOME & KITCHEN,Premium,89.43,6.7,5646.57,108.39,192,4.5,93.2,417
PID002681,Sports & Fitness,Premium,68.14,8.3,296.3,114.72,64,4.4,94.2,169
PID002682,Toys & Games,Mid-range,12.98,6.2,4956.61,56.34,285,3.2,83.2,152
PID002683,Home & Kitchen,Mid-range,44.41,31.7,5471.45,109.55,182,4.3,86.3,601
PID002684,Electronics,Premium,228.62,7.2,6111.6,41.12,138,5,95.8,463
PID002685,Grocery,Budget,11.33,14.5,3390.19,73.5,280,3.5,83.6,187
PID002686,,Mid-range,355.16,15.7,1858.52,207.42,258,3.4,99.8,154
PID002687,Electronics,Mid-range,289.15,14.8,5219.1,248.94,259,3.5,99.2,380
PID002688,Apparel,Premium,65.75,3.1,4936.08,,96,4.2,79.8,222
PID002689,Sports & Fitness,Budget,13.3,12.2,1353.49,67.18,517,3.3,93.4,253
PID002690,Apparel,Budget,36.95,21.8,3724.63,,267,3,73,147
PID002691,Apparel,Budget,32.6,26.9,6077.23,18.06,303,3.6,88.8,419
PID002692,Beauty & Personal Care,Budget,23.04,15.1,6319.63,69.59,361,3,88.7,403
PID002693,Home & Kitchen,Premium,74.98,8.2,4649.03,98.02,60,4.7,78.1,336
PID002694,Apparel,Mid-range,40.68,16.3,4309.28,66.46,339,4.8,84.7,549
PID002695,Electronics,Mid-range,241.75,16.8,150,155.66,152,4,93,134
PID002696,Electronics,Mid-range,363.49,10,1669.11,124.08,216,3.5,77,5
PID002697,Home & Kitchen,Mid-range,63.09,11.7,4487.66,72.66,367,4.2,86.1,427
PID002698,Sports & Fitness,Mid-range,70.83,5.2,6746.6,96.89,251,4.1,82.3,440
PID002699,Furniture,Mid-range,501.06,11.3,2548.54,407.94,202,,84.1,374
PID002700,Sports & Fitness,Budget,44.89,8.9,5041.99,19.19,421,3.7,85.1,352
PID002701,Beauty & Personal Care,Budget,,22.1,3740.68,24.15,365,3.2,67.9,157
PID002702,Beauty & Personal Care,Premium,58.41,12.2,4284.91,61.24,63,4.3,85.2,251
PID002703,Electronics,Premium,404.22,20,3763.95,220.67,95,4.8,,387
PID002704,Beauty & Personal Care,Mid-range,20.34,15.3,4398.94,48.47,336,4.1,68.9,386
PID002705,Beauty & Personal Care,Mid-range,31.11,12.4,3866.62,81.35,298,3.9,100,530
PID002706,Furniture,Mid-range,190.68,9.7,7665.29,242.53,261,4,100,619
PID002707,Home & Kitchen,Premium,88.44,13.3,5480.6,72.8,100,4.4,79.3,328
PID002708,Sports & Fitness,Mid-range,,25.2,4493.18,90.55,193,4,89.9,449
PID002709,Electronics,Premium,159.55,11.3,5774.84,299.67,133,4.9,73.8,585
PID002710,Sports & Fitness,Mid-range,55.86,37.9,2863.88,111.46,348,3.6,81.5,430
PID002711,Home & Kitchen,Mid-range,,5.6,2325.87,148.47,361,4.5,69.7,297
PID002712,Furniture,Mid-range,316.15,8.3,2658.66,405.15,253,4,95.7,449
PID002713,Home & Kitchen,Budget,46.94,47.9,5067.03,172.11,232,3.2,67.8,441
PID002714,Electronics,,147.5,6.1,2180.88,194.94,231,4.6,81.2,387
PID002715,Apparel,Mid-range,31.61,11.6,2732.58,18.06,296,3.4,100,184
PID002716,Electronics,,429.96,1.8,1554.61,241.43,195,3.4,98.1,5
PID002717,Home & Kitchen,Premium,133.26,14.7,5091.32,44.67,132,4.1,69.4,103
PID002718,Grocery,Mid-range,29.91,9.4,1996.11,35.51,165,3,93,5
PID002719,Toys & Games,Budget,12.62,23.4,3203.02,47.31,292,3.5,89.1,256
PID002720,Sports & Fitness,Premium,32.12,8.5,1684.62,132.01,126,4.7,88.5,216
PID002721,Toys & Games,Mid-range,41.79,13,4200.46,34.37,185,3.7,91,184
PID002722,Grocery,Budget,13.04,8.7,5277.29,59.46,430,3.1,83.3,298
PID002723,Grocery,Mid-range,,13.2,8979.68,121.57,176,4.5,62.3,508
PID002724,Electronics,Mid-range,294.91,13.5,1844.99,291.57,140,3.4,89.4,154
PID002725,Toys & Games,Budget,10.33,10.4,4345.85,96.79,221,3,89,197
PID002726,Home & Kitchen,Premium,,9.9,3848.18,146.3,162,3.8,73.3,141
PID002727,Electronics,Premium,545.77,7,6660.25,41.12,100,3.8,,5
PID002728,Home & Kitchen,Budget,60.09,18.1,552.79,35.74,300,3.4,83.1,22
PID002729,Home & Kitchen,Mid-range,44.09,30,4454.99,20.31,184,4.2,96,380
PID002730,Electronics,Budget,203.67,30.8,1990.09,202.73,482,3.4,83.5,470
PID002731,Grocery,,16.95,39.7,5306.36,48.66,336,3.4,83.7,520
PID002732,Apparel,Budget,22.08,4.9,5082.64,18.06,296,,73.2,95
PID002733,Beauty & Personal Care,Premium,15.45,20.2,4871.57,83.79,78,4,79.5,347
